district_id,organization_id,organization_type_id,intotal,year,month,week_of_month,weekday,hour,demand_id,demand_clean,time
24,40.0,3,20,2024,2,1,2,15,10,सहायता राशि/मुआवज़ा,2024-02-07 15:09:24.000000
49,7.0,3,5,2024,2,1,2,15,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-07 15:23:52.000000
49,7.0,3,5,2024,2,1,2,15,12,जमीनअधिग्रहण,2024-02-07 15:23:52.000000
24,40.0,3,20,2024,2,2,3,14,10,सहायता राशि/मुआवज़ा,2024-02-08 14:51:47.000000
24,40.0,3,20,2024,2,2,3,14,10,सहायता राशि/मुआवज़ा,2024-02-08 14:51:47.000000
1,40.0,3,20,2024,2,2,3,16,0,फ़सल ख़राब/फसल अफलन,2024-02-08 16:08:28.000000
30,40.0,3,30,2024,2,2,4,15,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-09 15:59:23.000000
30,40.0,3,30,2024,2,2,4,15,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-09 15:59:23.000000
30,40.0,3,30,2024,2,2,4,15,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-09 15:59:23.000000
39,3.0,3,40,2024,2,2,5,13,12,जमीनअधिग्रहण,2024-02-10 13:40:37.000000
25,39.0,3,5,2024,2,2,6,15,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-11 15:17:56.000000
20,40.0,3,5,2024,2,2,6,16,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-11 16:31:10.000000
1,40.0,3,6,2024,2,2,6,16,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-11 16:51:41.000000
17,13.0,3,0,2024,2,2,6,17,7,नहरों का पानी/सिचाई समस्या,2024-02-11 17:02:06.000000
20,40.0,3,7,2024,2,2,0,15,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-12 15:07:51.000000
49,40.0,3,20,2024,2,2,0,15,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-12 15:35:05.000000
36,40.0,3,0,2024,2,2,0,16,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-12 16:20:08.000000
1,40.0,3,6,2024,2,2,1,11,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-13 11:59:43.000000
39,40.0,3,0,2024,2,2,1,15,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-13 15:08:53.000000
24,40.0,3,15,2024,2,2,1,15,10,सहायता राशि/मुआवज़ा,2024-02-13 15:35:38.000000
24,40.0,3,15,2024,2,2,1,15,1,फसल बीमा,2024-02-13 15:35:38.000000
9,3.0,3,100,2024,2,2,1,17,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-13 17:49:26.000000
9,3.0,3,100,2024,2,2,1,17,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-13 17:49:26.000000
9,3.0,3,100,2024,2,2,1,17,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-13 17:50:18.000000
9,3.0,3,100,2024,2,2,1,17,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-13 17:50:18.000000
1,2.0,3,2275,2024,2,2,2,11,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-14 11:21:23.000000
1,40.0,3,30,2024,2,3,3,14,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-15 14:41:37.000000
20,40.0,3,70,2024,2,3,3,15,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-15 15:27:53.000000
43,40.0,3,15,2024,2,3,3,16,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-15 16:15:56.000000
42,7.0,3,0,2024,2,3,3,18,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-15 18:33:53.000000
1,7.0,3,25,2024,2,3,4,13,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-16 13:55:39.000000
32,40.0,3,4,2024,2,3,4,14,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-16 14:42:30.000000
8,40.0,3,10,2024,2,3,4,14,12,जमीनअधिग्रहण,2024-02-16 14:57:07.000000
22,63.0,3,40,2024,2,3,4,15,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-16 15:14:39.000000
1,2.0,3,2275,2024,2,3,4,15,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-16 15:31:57.000000
20,40.0,3,200,2024,2,3,4,15,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-16 15:56:41.000000
39,2.0,3,30,2024,2,3,4,16,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-16 16:04:20.000000
39,7.0,3,20,2024,2,3,4,16,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-16 16:10:52.000000
16,40.0,3,25,2024,2,3,4,16,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-16 16:27:29.000000
9,3.0,3,150,2024,2,3,4,16,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-16 16:31:05.000000
9,3.0,3,150,2024,2,3,4,16,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-16 16:31:05.000000
16,40.0,3,100,2024,2,3,4,16,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-16 16:34:33.000000
16,40.0,3,100,2024,2,3,4,16,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-16 16:34:33.000000
16,40.0,3,100,2024,2,3,4,16,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-16 16:34:33.000000
7,5.0,3,10,2024,2,3,4,17,7,नहरों का पानी/सिचाई समस्या,2024-02-16 17:08:35.000000
7,5.0,3,10,2024,2,3,4,17,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-16 17:08:35.000000
39,40.0,3,30,2024,2,3,5,14,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-17 14:18:44.000000
27,2.0,3,40,2024,2,3,5,15,11,मंडी व्यवस्था/खरीदी केन्द्,2024-02-17 15:45:10.000000
42,2.0,3,30,2024,2,3,5,16,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-17 16:10:50.000000
18,7.0,3,40,2024,2,3,5,16,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-17 16:35:30.000000
20,2.0,3,300,2024,2,3,1,15,12,जमीनअधिग्रहण,2024-02-20 15:15:28.000000
39,13.0,3,10,2024,2,3,1,15,7,नहरों का पानी/सिचाई समस्या,2024-02-20 15:47:10.000000
44,7.0,3,50,2024,2,3,1,16,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-20 16:29:36.000000
9,2.0,3,20,2024,2,3,2,15,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-21 15:26:23.000000
9,2.0,3,20,2024,2,3,2,15,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-21 15:26:23.000000
25,39.0,3,15,2024,2,3,2,16,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-21 16:09:41.000000
21,2.0,3,60,2024,2,3,2,18,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-21 18:17:27.000000
20,3.0,3,10,2024,2,4,3,13,12,जमीनअधिग्रहण,2024-02-22 13:13:33.000000
20,3.0,3,10,2024,2,4,3,13,13,भावंतर राशि,2024-02-22 13:13:33.000000
20,3.0,3,10,2024,2,4,3,13,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-22 13:13:33.000000
39,13.0,3,80,2024,2,4,3,15,7,नहरों का पानी/सिचाई समस्या,2024-02-22 15:45:20.000000
6,2.0,3,100,2024,2,4,3,16,7,नहरों का पानी/सिचाई समस्या,2024-02-22 16:07:03.000000
6,2.0,3,100,2024,2,4,3,16,7,नहरों का पानी/सिचाई समस्या,2024-02-22 16:07:03.000000
6,2.0,3,100,2024,2,4,3,16,7,नहरों का पानी/सिचाई समस्या,2024-02-22 16:07:03.000000
39,13.0,3,50,2024,2,4,4,16,7,नहरों का पानी/सिचाई समस्या,2024-02-23 16:04:59.000000
44,39.0,3,10,2024,2,4,4,16,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-23 16:45:06.000000
31,40.0,3,40,2024,2,4,4,16,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-23 16:55:28.000000
6,2.0,3,70,2024,2,4,5,13,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-24 13:50:51.000000
37,,3,10,2024,2,4,5,16,7,नहरों का पानी/सिचाई समस्या,2024-02-24 16:10:23.000000
37,,1,10,2024,2,4,5,16,7,नहरों का पानी/सिचाई समस्या,2024-02-24 16:10:23.000000
37,,14,10,2024,2,4,5,16,7,नहरों का पानी/सिचाई समस्या,2024-02-24 16:10:23.000000
6,40.0,3,60,2024,2,4,5,16,7,नहरों का पानी/सिचाई समस्या,2024-02-24 16:50:39.000000
6,40.0,3,60,2024,2,4,5,16,7,नहरों का पानी/सिचाई समस्या,2024-02-24 16:50:39.000000
9,3.0,3,18,2024,2,4,5,17,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-24 17:57:13.000000
9,3.0,3,18,2024,2,4,5,17,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-24 17:57:13.000000
6,2.0,3,70,2024,2,4,6,14,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-25 14:14:28.000000
18,3.0,3,10,2024,2,4,6,16,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-25 16:22:20.000000
1,40.0,3,200,2024,2,4,0,14,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-26 14:33:16.000000
1,40.0,3,450,2024,2,4,0,15,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-26 15:44:19.000000
49,40.0,3,200,2024,2,4,0,15,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-26 15:51:34.000000
49,40.0,3,200,2024,2,4,0,15,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-26 15:51:34.000000
29,3.0,3,20,2024,2,4,0,15,7,नहरों का पानी/सिचाई समस्या,2024-02-26 15:58:40.000000
25,2.0,3,25,2024,2,4,0,16,7,नहरों का पानी/सिचाई समस्या,2024-02-26 16:23:48.000000
25,2.0,3,25,2024,2,4,0,16,4,बिजली की समस्या,2024-02-26 16:23:48.000000
25,2.0,3,25,2024,2,4,0,16,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-26 16:23:48.000000
9,3.0,3,0,2024,2,4,0,17,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-26 17:25:06.000000
9,40.0,3,80,2024,2,4,0,17,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-26 17:36:29.000000
9,40.0,3,80,2024,2,4,0,17,1,फसल बीमा,2024-02-26 17:36:29.000000
9,40.0,3,80,2024,2,4,0,17,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-26 17:36:29.000000
9,40.0,3,80,2024,2,4,0,17,1,फसल बीमा,2024-02-26 17:36:29.000000
4,25.0,3,10,2024,2,4,0,17,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-26 17:41:31.000000
16,40.0,3,35,2024,2,4,0,19,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-26 19:09:03.000000
39,40.0,3,5,2024,2,4,1,14,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-27 14:55:56.000000
37,2.0,3,30,2024,2,4,1,15,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-27 15:35:39.000000
24,40.0,3,10,2024,2,4,1,15,0,फ़सल ख़राब/फसल अफलन,2024-02-27 15:59:01.000000
24,40.0,3,10,2024,2,4,1,15,1,फसल बीमा,2024-02-27 15:59:01.000000
24,40.0,3,10,2024,2,4,1,15,10,सहायता राशि/मुआवज़ा,2024-02-27 15:59:01.000000
18,3.0,3,10,2024,2,4,1,16,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-27 16:28:46.000000
43,2.0,3,30,2024,2,4,1,16,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-27 16:34:15.000000
5,40.0,3,50,2024,2,4,1,18,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-27 18:11:58.000000
18,40.0,3,12,2024,2,4,2,16,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-28 16:47:07.000000
21,,3,150,2024,2,5,3,13,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-29 13:12:22.000000
18,40.0,3,5,2024,2,5,3,15,8,मूल्य न मिलना(Minimum Support Price(MSP)),2024-02-29 15:59:16.000000
18,2.0,3,500,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:24:16.850954
18,2.0,3,500,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:24:16.851204
19,40.0,3,1500,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:24:16.851515
19,40.0,3,700,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:24:16.941399
19,40.0,3,700,1970,1,1,3,0,9,किसानों द्वारा आत्महत्या/आत्महत्या का प्रयास,1970-01-01 00:24:16.941399
19,40.0,3,700,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:16.941399
19,40.0,3,700,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:24:16.941399
28,40.0,3,25,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:24:17.093711
39,25.0,3,20,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:17.095299
42,40.0,3,8,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:24:17.109050
4,2.0,3,10,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:24:17.192899
19,40.0,3,25,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:17.274361
6,40.0,3,100,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:17.278680
6,,12,40,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:17.366260
6,,3,40,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:17.366260
28,40.0,3,25,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:24:17.443328
28,40.0,3,10,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:24:17.524299
46,2.0,3,40,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:24:17.543120
47,2.0,3,25,1970,1,1,3,0,5,खाद की कमी: यूरिया(Urea) डीएपी(DAP)/काला बाजारी,1970-01-01 00:24:17.555970
42,25.0,3,0,1970,1,1,3,0,12,जमीनअधिग्रहण,1970-01-01 00:24:17.980681
12,40.0,3,0,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:24:18.049081
10,2.0,3,50,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:24:18.054396
42,25.0,3,350,1970,1,1,3,0,12,जमीनअधिग्रहण,1970-01-01 00:24:18.057579
42,25.0,3,350,1970,1,1,3,0,12,जमीनअधिग्रहण,1970-01-01 00:24:18.057579
42,25.0,3,350,1970,1,1,3,0,12,जमीनअधिग्रहण,1970-01-01 00:24:18.057579
12,40.0,3,15,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:24:18.057856
18,2.0,3,20,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:24:18.237568
19,,3,40,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:18.239361
19,40.0,3,0,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:24:18.310045
18,2.0,3,15,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:24:18.322830
18,2.0,3,15,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:24:18.407741
18,2.0,3,15,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:24:18.485329
19,40.0,3,0,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:18.576371
19,40.0,3,0,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:24:18.576371
43,,3,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:24:18.576672
29,40.0,3,35,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:24:18.577494
29,40.0,3,35,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:24:18.577494
27,2.0,3,50,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:24:18.581367
18,2.0,3,25,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:24:18.582435
18,2.0,3,40,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:24:18.664749
33,25.0,3,20,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:24:18.669058
18,2.0,3,200,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:24:18.747265
4,2.0,3,30,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:24:18.834482
18,2.0,3,30,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:24:18.837144
18,2.0,3,25,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:24:18.925119
19,13.0,3,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:24:19.007448
30,2.0,3,100,1970,1,1,3,0,4,बिजली की समस्या,1970-01-01 00:24:19.008709
30,2.0,3,100,1970,1,1,3,0,4,बिजली की समस्या,1970-01-01 00:24:19.008709
18,2.0,3,25,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:24:19.015203
19,13.0,3,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:24:19.091408
19,40.0,3,600,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:19.091522
20,2.0,3,8,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:24:19.265040
20,2.0,3,8,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:19.265040
20,2.0,3,8,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:24:19.265040
47,2.0,3,12,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:24:19.268615
43,2.0,3,8,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:24:19.269809
43,2.0,3,8,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:19.269809
19,13.0,3,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:24:19.270629
19,40.0,3,200,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:19.271886
25,25.0,3,50,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:19.272340
44,13.0,3,50,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:24:19.355073
19,13.0,3,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:24:19.355138
19,40.0,3,200,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:19.355322
20,2.0,3,600,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:24:19.434918
19,13.0,3,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:24:19.438235
19,40.0,3,200,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:19.440159
19,40.0,3,35,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:19.444628
19,40.0,3,15,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:19.444952
47,2.0,3,50,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:24:19.446708
44,13.0,3,12,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:48.388521
14,2.0,3,10,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:48.470503
14,2.0,3,10,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:24:48.470503
14,2.0,3,10,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:48.644136
14,2.0,3,10,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:24:48.644136
39,2.0,3,200,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:24:48.649207
39,2.0,3,200,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:24:48.649207
36,7.0,3,50,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:24:48.651136
36,7.0,3,50,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:48.651136
36,7.0,3,50,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:24:48.651136
36,7.0,3,50,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:48.651136
14,2.0,3,10,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:48.727999
14,2.0,3,10,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:24:48.727999
11,40.0,3,0,1970,1,1,3,0,12,जमीनअधिग्रहण,1970-01-01 00:24:48.734611
6,40.0,3,125,1970,1,1,3,0,5,खाद की कमी: यूरिया(Urea) डीएपी(DAP)/काला बाजारी,1970-01-01 00:24:48.817948
11,40.0,3,0,1970,1,1,3,0,12,जमीनअधिग्रहण,1970-01-01 00:24:48.892777
14,2.0,3,10,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:48.899714
14,2.0,3,10,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:24:48.899714
14,2.0,3,10,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:48.986605
14,2.0,3,10,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:24:48.986605
19,40.0,3,50,1970,1,1,3,0,11,मंडी व्यवस्था/खरीदी केन्द्,1970-01-01 00:24:49.159221
33,40.0,3,50,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:24:49.167232
33,40.0,3,50,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:24:49.167232
19,40.0,3,80,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:24:49.261871
23,40.0,3,150,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:49.598378
23,40.0,3,150,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:24:49.598378
31,40.0,3,40,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:49.687783
53,,3,14,1970,1,1,3,0,9,किसानों द्वारा आत्महत्या/आत्महत्या का प्रयास,1970-01-01 00:24:49.840345
28,40.0,3,250,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:24:50.114382
28,40.0,3,250,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:24:50.114382
19,13.0,3,0,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:24:50.283101
25,40.0,3,40,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:24:50.286855
25,40.0,3,40,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:24:50.286855
25,40.0,3,40,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:50.286855
25,40.0,3,40,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:50.286855
19,13.0,3,37,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:24:50.535616
28,40.0,3,8,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:24:50.638480
19,13.0,3,27,1970,1,1,3,0,0,फ़सल ख़राब/फसल अफलन,1970-01-01 00:24:50.884972
33,2.0,3,20,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:24:50.892884
33,2.0,3,20,1970,1,1,3,0,5,खाद की कमी: यूरिया(Urea) डीएपी(DAP)/काला बाजारी,1970-01-01 00:24:50.892884
27,10.0,3,70,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:24:50.979511
39,7.0,3,15,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:25:20.002992
39,7.0,3,15,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:20.002992
39,7.0,3,15,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:25:20.002992
33,,3,15,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:20.274394
33,,14,15,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:20.274394
8,40.0,3,20,1970,1,1,3,0,1,फसल बीमा,1970-01-01 00:25:20.351632
8,40.0,3,20,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:20.351632
8,40.0,3,20,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:25:20.351632
39,13.0,3,1500,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:25:20.437981
39,13.0,3,0,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:25:20.527390
19,37.0,3,25,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:25:20.610253
19,37.0,3,25,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:25:20.610253
24,2.0,3,50,1970,1,1,3,0,7,नहरों का पानी/सिचाई समस्या,1970-01-01 00:25:20.611834
33,2.0,3,0,1970,1,1,3,0,4,बिजली की समस्या,1970-01-01 00:25:20.682389
19,37.0,3,40,1970,1,1,3,0,3,बिजली बिल,1970-01-01 00:25:20.700180
49,40.0,3,25,1970,1,1,3,0,6,बीज की समस्या,1970-01-01 00:25:20.701931
33,2.0,3,22,1970,1,1,3,0,4,बिजली की समस्या,1970-01-01 00:25:20.704327
39,13.0,3,50,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:25:21.131562
49,40.0,3,25,1970,1,1,3,0,6,बीज की समस्या,1970-01-01 00:25:21.135402
43,,3,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:21.206631
43,,4,0,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:21.206631
47,40.0,3,0,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:25:21.220032
53,13.0,3,0,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:25:21.234131
53,13.0,3,0,1970,1,1,3,0,13,भावंतर राशि,1970-01-01 00:25:21.234354
6,,3,20,1970,1,1,3,0,8,मूल्य न मिलना(Minimum Support Price(MSP)),1970-01-01 00:25:21.393500
1,2.0,3,0,1970,1,1,3,0,10,सहायता राशि/मुआवज़ा,1970-01-01 00:25:21.478429
